<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ЗИЛ ао;D;09/08/18;000000;935;955;925;935;398;0
ЗИЛ ао;D;10/08/18;000000;930;930;930;930;33;0
ЗИЛ ао;D;13/08/18;000000;920;945;900;945;262;0
ЗИЛ ао;D;14/08/18;000000;945;950;930;930;243;0
ЗИЛ ао;D;15/08/18;000000;930;945;930;945;102;0
ЗИЛ ао;D;17/08/18;000000;955;955;920;920;107;0
ЗИЛ ао;D;20/08/18;000000;915;915;915;915;1;0
ЗИЛ ао;D;21/08/18;000000;900;975;900;935;63;0
ЗИЛ ао;D;22/08/18;000000;920;920;920;920;1;0
ЗИЛ ао;D;23/08/18;000000;920;935;915;920;83;0
ЗИЛ ао;D;24/08/18;000000;910;910;900;900;17;0
ЗИЛ ао;D;27/08/18;000000;900;910;900;910;118;0
ЗИЛ ао;D;28/08/18;000000;960;960;880;895;180;0
ЗИЛ ао;D;29/08/18;000000;900;930;900;910;81;0
ЗИЛ ао;D;30/08/18;000000;930;940;920;940;4;0
ЗИЛ ао;D;31/08/18;000000;905;940;885;940;312;0
ЗИЛ ао;D;03/09/18;000000;920;930;910;910;25;0
ЗИЛ ао;D;04/09/18;000000;930;940;920;940;58;0
ЗИЛ ао;D;05/09/18;000000;920;930;900;910;278;0
ЗИЛ ао;D;06/09/18;000000;910;915;880;900;111;0
ЗИЛ ао;D;07/09/18;000000;890;925;890;920;65;0
ЗИЛ ао;D;10/09/18;000000;895;915;895;915;203;0
ЗИЛ ао;D;11/09/18;000000;905;920;905;920;91;0
ЗИЛ ао;D;12/09/18;000000;930;930;920;930;9;0
ЗИЛ ао;D;13/09/18;000000;910;935;900;930;1054;0
ЗИЛ ао;D;14/09/18;000000;920;930;920;930;20;0
ЗИЛ ао;D;17/09/18;000000;930;940;915;940;56;0
ЗИЛ ао;D;18/09/18;000000;940;945;935;945;22;0
ЗИЛ ао;D;19/09/18;000000;975;975;940;940;13;0
ЗИЛ ао;D;20/09/18;000000;965;965;950;950;5;0
ЗИЛ ао;D;21/09/18;000000;965;1020;945;945;293;0
ЗИЛ ао;D;24/09/18;000000;950;1010;945;960;32;0
ЗИЛ ао;D;25/09/18;000000;980;980;965;980;4;0
ЗИЛ ао;D;26/09/18;000000;965;975;945;975;123;0
ЗИЛ ао;D;27/09/18;000000;935;965;920;945;311;0
ЗИЛ ао;D;28/09/18;000000;925;960;920;955;62;0
ЗИЛ ао;D;01/10/18;000000;940;995;900;960;113;0
ЗИЛ ао;D;02/10/18;000000;935;965;930;940;18;0
ЗИЛ ао;D;03/10/18;000000;955;1000;935;985;75;0
ЗИЛ ао;D;04/10/18;000000;980;980;975;980;302;0
ЗИЛ ао;D;05/10/18;000000;960;965;950;950;46;0
ЗИЛ ао;D;08/10/18;000000;975;980;955;960;27;0
ЗИЛ ао;D;09/10/18;000000;970;985;940;940;288;0
ЗИЛ ао;D;10/10/18;000000;940;940;940;940;4;0
ЗИЛ ао;D;11/10/18;000000;930;930;925;925;181;0
ЗИЛ ао;D;12/10/18;000000;925;940;920;940;18;0
ЗИЛ ао;D;15/10/18;000000;950;950;935;935;3;0
ЗИЛ ао;D;16/10/18;000000;960;960;960;960;2;0
ЗИЛ ао;D;17/10/18;000000;960;960;935;955;20;0
ЗИЛ ао;D;18/10/18;000000;935;960;900;935;528;0
ЗИЛ ао;D;19/10/18;000000;920;950;910;920;28;0
ЗИЛ ао;D;22/10/18;000000;930;930;930;930;6;0
ЗИЛ ао;D;23/10/18;000000;915;915;885;910;108;0
ЗИЛ ао;D;24/10/18;000000;940;940;910;910;26;0
ЗИЛ ао;D;25/10/18;000000;905;915;900;915;30;0
ЗИЛ ао;D;26/10/18;000000;905;905;900;900;109;0
ЗИЛ ао;D;29/10/18;000000;905;910;900;900;839;0
ЗИЛ ао;D;30/10/18;000000;920;920;900;905;8;0
ЗИЛ ао;D;31/10/18;000000;900;925;895;915;65;0
ЗИЛ ао;D;01/11/18;000000;922;940;922;940;7;0
ЗИЛ ао;D;02/11/18;000000;938;940;922;922;177;0
ЗИЛ ао;D;06/11/18;000000;904;940;904;940;52;0
ЗИЛ ао;D;07/11/18;000000;938;1010;932;980;623;0
ЗИЛ ао;D;08/11/18;000000;932;960;930;936;826;0
ЗИЛ ао;D;09/11/18;000000;932;938;932;938;10;0
ЗИЛ ао;D;12/11/18;000000;940;940;922;930;48;0
ЗИЛ ао;D;13/11/18;000000;936;936;932;932;4;0
ЗИЛ ао;D;14/11/18;000000;932;932;922;922;6;0
ЗИЛ ао;D;15/11/18;000000;940;940;922;922;9;0
ЗИЛ ао;D;16/11/18;000000;938;938;906;908;53;0
ЗИЛ ао;D;19/11/18;000000;906;918;904;916;19;0
ЗИЛ ао;D;20/11/18;000000;910;910;904;904;275;0
ЗИЛ ао;D;21/11/18;000000;906;906;906;906;1;0
ЗИЛ ао;D;22/11/18;000000;914;916;914;916;23;0
ЗИЛ ао;D;23/11/18;000000;912;920;912;920;7;0
ЗИЛ ао;D;26/11/18;000000;902;908;896;906;57;0
ЗИЛ ао;D;27/11/18;000000;918;918;912;912;4;0
ЗИЛ ао;D;28/11/18;000000;910;910;910;910;6;0
ЗИЛ ао;D;29/11/18;000000;908;908;908;908;2;0
ЗИЛ ао;D;03/12/18;000000;902;914;902;914;7;0
ЗИЛ ао;D;04/12/18;000000;904;916;902;910;9;0
ЗИЛ ао;D;05/12/18;000000;904;908;902;908;16;0
ЗИЛ ао;D;06/12/18;000000;916;926;900;902;130;0
ЗИЛ ао;D;07/12/18;000000;904;918;904;918;84;0
ЗИЛ ао;D;10/12/18;000000;902;904;902;904;16;0
ЗИЛ ао;D;12/12/18;000000;902;902;900;900;3;0
ЗИЛ ао;D;13/12/18;000000;900;902;896;902;36;0
ЗИЛ ао;D;14/12/18;000000;904;906;904;906;142;0
ЗИЛ ао;D;17/12/18;000000;898;904;894;904;143;0
ЗИЛ ао;D;18/12/18;000000;894;898;886;886;63;0
ЗИЛ ао;D;19/12/18;000000;866;890;866;890;319;0
ЗИЛ ао;D;20/12/18;000000;868;886;864;872;53;0
ЗИЛ ао;D;21/12/18;000000;870;924;840;858;289;0
ЗИЛ ао;D;24/12/18;000000;840;904;824;848;165;0
ЗИЛ ао;D;25/12/18;000000;834;834;632;820;677;0
ЗИЛ ао;D;26/12/18;000000;802;820;802;818;37;0
ЗИЛ ао;D;27/12/18;000000;810;878;810;878;675;0
ЗИЛ ао;D;28/12/18;000000;884;900;836;860;30;0
ЗИЛ ао;D;29/12/18;000000;852;856;850;856;31;0
ЗИЛ ао;D;03/01/19;000000;828;858;828;858;21;0
ЗИЛ ао;D;04/01/19;000000;858;894;842;872;42;0
ЗИЛ ао;D;08/01/19;000000;854;892;854;858;19;0
ЗИЛ ао;D;09/01/19;000000;854;860;850;850;16;0
ЗИЛ ао;D;10/01/19;000000;850;860;850;860;6;0
ЗИЛ ао;D;11/01/19;000000;858;860;858;860;18;0
ЗИЛ ао;D;14/01/19;000000;878;880;876;880;12;0
ЗИЛ ао;D;15/01/19;000000;860;896;860;896;3;0
ЗИЛ ао;D;16/01/19;000000;884;888;870;870;118;0
ЗИЛ ао;D;17/01/19;000000;888;888;870;878;29;0
ЗИЛ ао;D;18/01/19;000000;876;882;870;878;28;0
ЗИЛ ао;D;21/01/19;000000;890;890;880;888;5;0
ЗИЛ ао;D;22/01/19;000000;888;888;876;876;5;0
ЗИЛ ао;D;23/01/19;000000;882;882;880;880;2;0
ЗИЛ ао;D;24/01/19;000000;852;888;852;878;53;0
ЗИЛ ао;D;25/01/19;000000;874;888;874;884;40;0
ЗИЛ ао;D;28/01/19;000000;890;906;888;892;222;0
ЗИЛ ао;D;29/01/19;000000;972;972;888;908;302;0
ЗИЛ ао;D;30/01/19;000000;900;910;900;910;223;0
ЗИЛ ао;D;31/01/19;000000;904;912;904;908;4;0
ЗИЛ ао;D;01/02/19;000000;912;912;908;910;18;0
ЗИЛ ао;D;04/02/19;000000;906;908;906;908;11;0
ЗИЛ ао;D;05/02/19;000000;910;910;902;910;19;0
ЗИЛ ао;D;06/02/19;000000;904;904;904;904;2;0
ЗИЛ ао;D;07/02/19;000000;902;906;900;900;124;0
ЗИЛ ао;D;08/02/19;000000;852;918;804;900;172;0
ЗИЛ ао;D;11/02/19;000000;890;906;890;906;4;0
ЗИЛ ао;D;12/02/19;000000;900;904;888;900;121;0
ЗИЛ ао;D;13/02/19;000000;886;902;886;886;22;0
ЗИЛ ао;D;14/02/19;000000;888;888;884;888;25;0
ЗИЛ ао;D;15/02/19;000000;846;902;844;902;3;0
ЗИЛ ао;D;18/02/19;000000;900;900;882;886;33;0
ЗИЛ ао;D;19/02/19;000000;898;900;886;900;123;0
ЗИЛ ао;D;20/02/19;000000;856;898;856;898;2;0
ЗИЛ ао;D;22/02/19;000000;876;904;876;902;27;0
ЗИЛ ао;D;25/02/19;000000;884;896;882;882;4;0
ЗИЛ ао;D;26/02/19;000000;888;904;888;902;46;0
ЗИЛ ао;D;27/02/19;000000;886;902;874;900;93;0
ЗИЛ ао;D;01/03/19;000000;946;946;902;902;5;0
ЗИЛ ао;D;04/03/19;000000;886;900;876;892;93;0
ЗИЛ ао;D;05/03/19;000000;894;896;884;890;45;0
ЗИЛ ао;D;06/03/19;000000;880;892;876;886;23;0
ЗИЛ ао;D;07/03/19;000000;876;892;876;892;4;0
ЗИЛ ао;D;11/03/19;000000;876;876;876;876;5;0
ЗИЛ ао;D;12/03/19;000000;874;874;854;872;74;0
ЗИЛ ао;D;13/03/19;000000;874;874;856;868;57;0
ЗИЛ ао;D;14/03/19;000000;864;884;864;884;10;0
ЗИЛ ао;D;18/03/19;000000;862;862;850;862;17;0
ЗИЛ ао;D;25/03/19;000000;866;878;866;878;4;0
ЗИЛ ао;D;26/03/19;000000;824;886;824;880;4;0
ЗИЛ ао;D;27/03/19;000000;848;860;848;860;2;0
ЗИЛ ао;D;28/03/19;000000;846;852;846;852;53;0
ЗИЛ ао;D;29/03/19;000000;876;876;876;876;3;0
ЗИЛ ао;D;01/04/19;000000;850;850;850;850;61;0
ЗИЛ ао;D;02/04/19;000000;850;852;850;852;52;0
ЗИЛ ао;D;03/04/19;000000;856;856;856;856;12;0
ЗИЛ ао;D;04/04/19;000000;850;858;850;850;88;0
ЗИЛ ао;D;05/04/19;000000;850;856;850;856;21;0
ЗИЛ ао;D;09/04/19;000000;858;858;858;858;1;0
ЗИЛ ао;D;10/04/19;000000;860;860;850;850;19;0
ЗИЛ ао;D;11/04/19;000000;850;850;850;850;60;0
ЗИЛ ао;D;12/04/19;000000;874;874;850;850;38;0
ЗИЛ ао;D;15/04/19;000000;850;868;850;868;14;0
ЗИЛ ао;D;18/04/19;000000;850;850;816;816;3;0
ЗИЛ ао;D;19/04/19;000000;852;852;852;852;2;0
ЗИЛ ао;D;22/04/19;000000;858;860;850;850;115;0
ЗИЛ ао;D;23/04/19;000000;860;860;850;860;51;0
ЗИЛ ао;D;24/04/19;000000;844;866;844;860;9;0
ЗИЛ ао;D;26/04/19;000000;852;1096;850;950;1068;0
ЗИЛ ао;D;29/04/19;000000;888;1200;886;968;3382;0
ЗИЛ ао;D;30/04/19;000000;960;960;902;930;175;0
ЗИЛ ао;D;02/05/19;000000;904;904;886;890;164;0
ЗИЛ ао;D;03/05/19;000000;888;1068;888;970;439;0
ЗИЛ ао;D;06/05/19;000000;978;980;940;976;110;0
ЗИЛ ао;D;07/05/19;000000;980;980;884;884;629;0
ЗИЛ ао;D;08/05/19;000000;900;948;886;918;191;0
ЗИЛ ао;D;10/05/19;000000;934;948;934;944;23;0
ЗИЛ ао;D;13/05/19;000000;896;920;884;884;183;0
ЗИЛ ао;D;14/05/19;000000;888;894;856;862;176;0
ЗИЛ ао;D;15/05/19;000000;852;918;852;898;360;0
ЗИЛ ао;D;16/05/19;000000;908;910;870;880;117;0
ЗИЛ ао;D;17/05/19;000000;894;900;868;894;62;0
ЗИЛ ао;D;20/05/19;000000;910;910;896;898;8;0
ЗИЛ ао;D;21/05/19;000000;882;898;872;896;83;0
ЗИЛ ао;D;22/05/19;000000;872;900;872;876;80;0
ЗИЛ ао;D;23/05/19;000000;884;928;884;900;136;0
ЗИЛ ао;D;24/05/19;000000;910;944;900;932;57;0
ЗИЛ ао;D;27/05/19;000000;900;900;890;900;683;0
ЗИЛ ао;D;28/05/19;000000;884;940;848;940;2240;0
ЗИЛ ао;D;29/05/19;000000;940;950;916;930;134;0
ЗИЛ ао;D;30/05/19;000000;928;946;920;938;312;0
ЗИЛ ао;D;31/05/19;000000;920;936;918;936;11;0
ЗИЛ ао;D;03/06/19;000000;926;956;920;946;150;0
ЗИЛ ао;D;04/06/19;000000;950;950;950;950;42;0
ЗИЛ ао;D;05/06/19;000000;950;1000;936;954;864;0
ЗИЛ ао;D;06/06/19;000000;956;986;938;940;1547;0
ЗИЛ ао;D;07/06/19;000000;958;958;936;942;207;0
ЗИЛ ао;D;10/06/19;000000;954;954;948;948;9;0
ЗИЛ ао;D;11/06/19;000000;950;950;912;928;200;0
ЗИЛ ао;D;13/06/19;000000;924;950;924;948;50;0
ЗИЛ ао;D;14/06/19;000000;950;956;918;928;569;0
ЗИЛ ао;D;17/06/19;000000;950;950;920;920;229;0
ЗИЛ ао;D;18/06/19;000000;922;938;920;924;178;0
ЗИЛ ао;D;19/06/19;000000;922;944;922;928;18;0
ЗИЛ ао;D;20/06/19;000000;926;936;926;936;10;0
ЗИЛ ао;D;21/06/19;000000;922;922;920;922;91;0
ЗИЛ ао;D;24/06/19;000000;930;938;930;938;10;0
ЗИЛ ао;D;25/06/19;000000;948;980;930;968;234;0
ЗИЛ ао;D;26/06/19;000000;968;968;954;954;16;0
ЗИЛ ао;D;27/06/19;000000;932;950;928;950;6;0
ЗИЛ ао;D;28/06/19;000000;930;968;930;964;327;0
ЗИЛ ао;D;01/07/19;000000;956;990;942;980;126;0
ЗИЛ ао;D;02/07/19;000000;984;1022;970;1000;701;0
ЗИЛ ао;D;03/07/19;000000;1040;1040;1008;1026;82;0
ЗИЛ ао;D;04/07/19;000000;952;1026;940;1004;265;0
ЗИЛ ао;D;05/07/19;000000;1004;1138;1004;1106;1307;0
ЗИЛ ао;D;08/07/19;000000;1106;1184;1034;1066;348;0
ЗИЛ ао;D;09/07/19;000000;1062;1154;1062;1098;263;0
ЗИЛ ао;D;10/07/19;000000;1096;1110;1096;1110;70;0
ЗИЛ ао;D;11/07/19;000000;1092;1126;1092;1098;47;0
ЗИЛ ао;D;12/07/19;000000;1082;1132;1070;1096;182;0
ЗИЛ ао;D;15/07/19;000000;1070;1100;1070;1090;30;0
ЗИЛ ао;D;16/07/19;000000;1096;1116;1096;1102;28;0
ЗИЛ ао;D;17/07/19;000000;1076;1150;1076;1150;432;0
ЗИЛ ао;D;18/07/19;000000;1176;1232;1104;1198;461;0
ЗИЛ ао;D;19/07/19;000000;1192;1296;1188;1200;627;0
ЗИЛ ао;D;22/07/19;000000;1196;1220;1160;1220;328;0
ЗИЛ ао;D;23/07/19;000000;1278;1536;1250;1278;4616;0
ЗИЛ ао;D;24/07/19;000000;1280;1360;1250;1308;890;0
ЗИЛ ао;D;25/07/19;000000;1324;1356;1250;1334;1151;0
ЗИЛ ао;D;26/07/19;000000;1386;1470;1356;1418;868;0
ЗИЛ ао;D;29/07/19;000000;1382;1382;1270;1312;1042;0
ЗИЛ ао;D;30/07/19;000000;1308;1334;1200;1300;1056;0
ЗИЛ ао;D;31/07/19;000000;1302;1330;1220;1240;588;0
ЗИЛ ао;D;01/08/19;000000;1222;1236;1180;1200;312;0
ЗИЛ ао;D;02/08/19;000000;1222;1250;1140;1168;364;0
ЗИЛ ао;D;05/08/19;000000;1250;1370;1174;1276;846;0
ЗИЛ ао;D;06/08/19;000000;1256;1276;1200;1264;113;0
ЗИЛ ао;D;07/08/19;000000;1264;1340;1264;1280;163;0
ЗИЛ ао;D;08/08/19;000000;1280;1280;1250;1264;90;0
ЗИЛ ао;D;09/08/19;000000;1290;1366;1290;1300;407;0
